Code,Name,Officialname,Registration_number,Keph_Level,Facility_type,Facility_type_category,Owner,Owner_type,Regulatory_body,Beds,Cots,County,Constituency,Sub_county,Ward,Operation status,Admission_status,Open_whole_day,Open_public_holidays,Open_weekends,Open_late_night,Service_names,Approved,Public visible,Closed,Lat,Long
19551,Afya Bora Medical Clinic (Westlands),Afya Bora Medical Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,1,0,Nairobi,Westlands,Westlands,Kangemi,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.75237,-1.2644
19536,Kangemi Gichagi Dispensary,Kangemi Gichagi Dispensary,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Clinical Officers Council,0,0,Nairobi,Westlands,Westlands,Mountain View,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.74507,-1.27108
19529,Baraka Medical Cenre,Baraka Medical Centre,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Kangemi,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.75036,-1.26675
19512,Mafra Clinic,Mafra Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,5,0,Nairobi,Westlands,Westlands,Kangemi,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.75009,-1.26551
19487,Rafiki Medical Clinic (Westlands),Rafiki Medical Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Mountain View,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.74506,-1.27168
18281,Sunbeam Medical Centre,Sunbeam Medical Centre(Kangemi),None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,6,0,Nairobi,Westlands,Westlands,Kangemi,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.75034,-1.265889
13067,Marie Stopes Clinic (Kangemi),Marie Stopes Clinic (Kangemi),None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Kangemi,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.7511,-1.26584
13201,Mountcare Medical Centre,Mountcare Medical Centre,None,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,12,0,Nairobi,Westlands,Westlands,Mountain View,Operational,None,TRUE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.74297,-1.27167
13013,Kenya AIDS Vaccine Initiative (KAVI),Kenya AIDS Vaccine Initiative (KAVI),None,Level_ 2,Dispensary,DISPENSARY,Public Institution - Academic,Ministry of Health,Other,0,0,Nairobi,Westlands,Westlands,Kangemi,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.749206,-1.267192
13001,Kangemi Health Centre,Kangemi Health Centre,None,Level_ 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,20,0,Nairobi,Westlands,Westlands,Kangemi,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.7492,-1.2671
13049,Lianas Clinic Health Centre,Lianas Clinic Health Centre (Westlands),None,Level_ 3,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,9,3,Nairobi,Westlands,Westlands,Kangemi,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.75228,-1.266197
13209,St Joseph W Dispensary (Westlands),St Joseph W Dispensary (Westlands),None,Level_ 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Mountain View,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.7391,-1.27104
13137,Padens Medicare Centre,Padens Medicare Centre,None,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,4,0,Nairobi,Westlands,Westlands,Kangemi,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.748675,-1.266243
19539,Focus Outreach Medical Mission,Focus Outreach Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Clinical Officers Council,0,0,Nairobi,Westlands,Westlands,Kitisuru,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.75078,-1.26372
19484,Abby Clinic,Abby Medical Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,1,1,Nairobi,Westlands,Westlands,Kangemi,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.74795,-1.26379
12870,Amurt Health Centre,Amurt Health Centre,None,Level_ 3,Basic Health Centre,HEALTH CENTRE,Non-Governmental Organizations,Non-Governmental Organizations,Ministry of Health,0,0,Nairobi,Westlands,Westlands,Mountain View,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.73778,-1.2658
30508,Equity Afia Langata,Equity Afia Langata Medical Centre,66030,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,Nairobi,Langata,Langata,Mugumo-ini,Operational,Not Admitting Patients,FALSE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.7998146,-1.3219981
30064,Unicorn Dental Clinic Limited,Unicorn Dental Clinic Limited,18273,Level_ 2,Dental Clinic,STAND ALONE,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,Nairobi,Langata,Langata,Mugumo-ini,Operational,Not Admitting Patients,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.7991771,-1.3217376
30010,The Mesu Langata Family Health Care Limited,The Mesu Langata Family Health Care Limited,19129,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,Nairobi,Langata,Langata,Mugumo-ini,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.799109,-1.3215447
25463,Shree Swaminarayan Hospital (Langata),Shree Swaminarayan Hospital (Langata),None,Level_ 4,Primary care hospitals,HOSPITALS,Other Faith Based,Faith Based Organization,None,20,0,Nairobi,Langata,Langata,Mugumo-ini,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.798042,-1.329337
25471,Arawelo Medical Centre Limited (South C),Arawelo Medical Centre Limited (South C),16471,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Private Company,Private Practice,Kenya MPDB,15,0,Nairobi,Langata,Langata,South C,Operational,None,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.823697,-1.320652
23815,Amref Medical Centre Wilson Airport,Amref Medical Centre (Wilson Airport),1143,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Nairobi,Langata,Langata,Nairobi West,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.8135,-1.31681
22805,South C Dialysis Centre,South C Dialysis Centre Limited,5518,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Company,Private Practice,Kenya MPDB,4,0,Nairobi,Langata,Langata,South C,Operational,None,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.82576,-1.32229
20622,Silanga Community Clinic,Silanga Community Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Ministry of Health,Ministry of Health,Kenya MPDB,0,0,Nairobi,Kibra,Langata,Nyayo Highrise,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.7994,-1.31766
19504,Child Doctor Kenya,Child Doctor Kenya,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Nairobi,Langata,Langata,Nairobi West,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.8135235,-1.316448433
13116,Nairobi West Men's Prison Dispensary,Nairobi West Men's Prison Dispensary,None,Level_ 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,Nairobi,Langata,Langata,Nairobi West,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.8101,-1.31869
13033,Kikoshep Kenya (Mugumoini),Kikoshep Kenya (Mugumoini),None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,0,0,Nairobi,Langata,Langata,Mugumo-ini,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.8171,-1.31645
13146,Port Health Dispensary (Langata),Port Health Dispensary (Langata),None,Level_ 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,Nairobi,Langata,Langata,Nairobi West,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.81579,-1.31743
13186,Silanga (MSF Belgium) Dispensary,Silanga (MSF Belgium) Dispensary,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,0,0,Nairobi,Kibra,Langata,Nyayo Highrise,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.79603,-1.31738
31360,Scion Hospital Limited,Scion Hospital Limited,20627,Level_ 3,Comprehensive Health Centre,HEALTH CENTRE,Private Practice - Private Company,Private Practice,Kenya MPDB,50,6,Nairobi,Embakasi South,Embakasi South,Imara Daima,Operational,Admitting General & Maternity Patients,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.886268,-1.344871
28256,Stafam Medical Clinic,Stafam Medical Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,None,0,0,Kajiado,Kajiado North,Kajiado North,Ongata Rongai,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.775226,-1.38799492
26210,Penda Health Limited Langata,Penda Health Limited Langata,17315,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,Nairobi,Langata,Langata,Mugumo-ini,Operational,None,FALSE,FALSE,FALSE,TRUE,,Yes,TRUE,FALSE,36.783903,-1.325053
25947,Gertrudes Children Hospital Syokimau,Gertrudes Children Hospital Syokimau,17285,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Machakos,Mavoko,Athi River,Syokimau/Mulolongo,Operational,None,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.9112737,-1.3629843
24709,Caremax Health Ltd,Caremax Health Ltd,16320,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Machakos,Mavoko,Athi River,Syokimau/Mulolongo,Operational,None,FALSE,FALSE,FALSE,TRUE,,Yes,TRUE,FALSE,36.911395,-1.36185
22842,Medicross Limited Langata Mall(Mugumoini),Medicross Limited Langata Mall(Mugumoini),5934,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Nairobi,Langata,Langata,Mugumo-ini,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.78293,-1.32436
21803,Athipoint Medical centre,Athipoint Medical Centre,10956,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Clinical Officers Council,0,0,Machakos,Mavoko,Athi River,Athi River,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.94877,-1.4360123
20627,Soweto West Community Dispensary,Soweto West Community Dispensary,None,Level_ 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Sarang'ombe,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.77604,-1.31633
18860,Wellness Program KWS Hq,Wellness Program KWS HQ,None,Level_ 2,Dispensary,DISPENSARY,Public Institution - Parastatal,Ministry of Health,Ministry of Health,0,0,Nairobi,Langata,Langata,Mugumo-ini,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.78054,-1.33694
18739,Eagle Wings Medical Centre,Eagle Wings Medical Centre,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Langata,Langata,Mugumo-ini,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.7896,-1.32689
18463,Mukuru Health Centre,Mukuru Health Centre,9360,Level_ 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,24,2,Nairobi,Embakasi South,Embakasi South,Imara Daima,Operational,None,TRUE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.87662,-1.33496
18176,Sex Workers Outreach Program (Langata),Sex Workers Outreach Program (Langata),None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,0,0,Nairobi,Langata,Langata,Mugumo-ini,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.7829036,-1.3242303
17384,Lang'ata Comprehensive Medical Service,Lang'ata Comprehensive Medical Service,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Langata,Langata,Mugumo-ini,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.7896,-1.32689
13041,Langata Subcounty Hospital (Mugumoini),Langata Subcounty Hospital (Mugumoini),None,Level_ 3,Primary care hospitals,HOSPITALS,Ministry of Health,Ministry of Health,Ministry of Health,30,0,Nairobi,Langata,Langata,Mugumo-ini,Operational,Admitting Maternity Patients Only,TRUE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.77983,-1.32054
13042,Langata Hospital,Langata Hospital,None,Level_ 4,Primary care hospitals,HOSPITALS,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,20,0,Nairobi,Langata,Langata,Mugumo-ini,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.78919,-1.32785
13030,Kibera South Health Centre,Kibera South Health Centre,None,Level_ 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Kenya MPDB,10,0,Nairobi,Langata,Langata,Mugumo-ini,Operational,None,TRUE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.789084,-1.315311
13043,7Kr Mrs Health Centre,7KR MRS Health Centre,None,Level_ 3,Basic Health Centre,HEALTH CENTRE,Armed Forces,Ministry of Health,Ministry of Health,14,0,Nairobi,Langata,Langata,Mugumo-ini,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.78351,-1.33192
16168,Revival Home Based Care Clinic,Revival Home Based Care Clinic,None,Level_ 2,Dispensary,DISPENSARY,Other Faith Based,Faith Based Organization,Kenya MPDB,4,0,Nairobi,Kibra,Kibra,Sarang'ombe,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.7754,-1.31562
13044,Langata Women Prison Dispensary,Langata Women Prison dispensary,None,Level_ 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,Nairobi,Langata,Langata,Mugumo-ini,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.77658,-1.32279
13218,St Mary's Mission Hospital,St Mary's Mission Hospital,None,Level_ 4,Primary care hospitals,HOSPITALS,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,299,0,Nairobi,Langata,Langata,Mugumo-ini,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.77411,-1.32193
29701,Elephant Dental Githurai Branch,Elephant Dental Githurai Branch,51877,Level_ 2,Dental Clinic,STAND ALONE,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Githurai,Operational,Not Admitting Patients,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.91662,-1.200337
29630,Githurai 44 Health Centre,Githurai 44 Health Centre,xxxxxx,Level_ 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,0,0,Nairobi,Roysambu,Roysambu,Githurai,Operational,Admitting Maternity Patients Only,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.913035,-1.202653
29054,Joma Medical Centre,Joma Medical Centre,15446,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Githurai,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,TRUE,,Yes,TRUE,FALSE,36.9169,-1.200194
26032,Equity Afia Githurai,Equity Afia Githurai,17266,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Githurai,Operational,None,FALSE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.9156,-1.2001
23467,SAPTA Trust(Githurai),SAPTA Trust(Githurai),None,Level_ 2,VCT,STAND ALONE,Non-Governmental Organizations,Non-Governmental Organizations,Other,0,0,Nairobi,Roysambu,Roysambu,Githurai,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.9152535,-1.1999553
22790,Smilestar Medical Services &Dental Care,Smilestar Medical Services & Dental Care,B000469,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Githurai,Operational,None,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.914727,-1.19965
31178,Jubra Dental Services,Jubra Dental Services,422,Level_ 2,Dental Clinic,STAND ALONE,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,Kiambu,Ruiru,Ruiru,Kahawa/Sukari,Operational,Not Admitting Patients,FALSE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.932001,-1.186803
30544,Pemason Medical Centre,Pemason Medical Centre,15967,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Kahawa West,Operational,Not Admitting Patients,FALSE,FALSE,TRUE,TRUE,,Yes,TRUE,FALSE,36.9003142,-1.181051
29771,Nairobi Regional Hospital - Kahawa Garrison,Nairobi Regional Hospital - Kahawa Garrison,GK 019264,Level_ 5,Secondary care hospitals,HOSPITALS,Armed Forces,Ministry of Health,Ministry of Health,124,4,Nairobi,Roysambu,Roysambu,Kahawa West,Operational,Admitting General & Maternity Patients,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.923015,-1.190186
29729,Lifeline Group of Hospitals Limited- Annex,Lifeline Group of Hospitals Limited- Annex,18700,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Private Company,Private Practice,Kenya MPDB,25,5,Kiambu,Ruiru,Ruiru,Kahawa Wendani,Operational,Admitting General & Maternity Patients,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.926394,-1.1936394
29090,Siron Medical Centre,Siron Medical Centre,18860,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Kahawa West,Operational,Not Admitting Patients,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.939602,-1.1758
27691,Senen Health Care- Kahawa west,Senen Health Care- Kahawa west,18084,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Kahawa West,Operational,None,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.900815,-1.1813411
27313,Meims Medical Centre,Meims Medical Centre,5408,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Company,Private Practice,Kenya MPDB,3,0,Nairobi,Roysambu,Roysambu,Kahawa West,Operational,None,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.917321,-1.17166
26916,The Manor Health Services,The Manor Health Services,17386,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Kahawa West,Operational,None,FALSE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.9044979,-1.182659
26011,Equity Afia Medical Centre- Kahawa West,Equity Afia Medical Centre- Kahawa West,17060,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Kahawa West,Operational,None,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.897154,-1.18036
24979,Kenyatta University Teaching Refferal and Research Hospital,Kenyatta University Teaching Refferal and Research Hospital,None,Level_ 6,Comprehensive Teaching & Tertiary Referral Hospital,HOSPITALS,Public Institution - Parastatal,Ministry of Health,Ministry of Health,600,30,Nairobi,Roysambu,Roysambu,Kahawa,Operational,None,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.9132778,-1.1891661
24527,Kahawa West Family Medical Centre,Kahawa West Family Medical Centre,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,None,2,0,Nairobi,Roysambu,Roysambu,Zimmerman,Operational,None,FALSE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.90246,-1.184266
24198,Plaza Medical Centre(Kahawa West),Plaza Medical Centre,002100/2018,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Kahawa West,Operational,None,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.912164,-1.183043
23854,Kamae CFW Clinic-Kahawa West,Kamae CFW Clinic-Kahawa West,3321,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Nursing Council of Kenya (Private Practice),0,0,Nairobi,Roysambu,Roysambu,Kahawa West,Operational,None,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.902321,-1.174372
22946,Penda Medical Care-Kahawa West,Penda Medical Care (Kahawa West),None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Kahawa West,Operational,None,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.894734,-1.176871
20641,Congo medical services,Congo medical services,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,"Kenya Medical Laboratory, Tech & Technologists Board",0,0,Nairobi,Roysambu,Roysambu,Kahawa,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.90665,-1.18613
20163,Proact Healthservices,Proact Health services,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Nursing Council of Kenya (Private Practice),0,0,Nairobi,Roysambu,Roysambu,Kahawa West,Operational,None,TRUE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.90234,-1.18536
20078,Farmers choice wellness centre clinic,Farmers Choice Wellness Centre Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Kahawa,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.9101,-1.18628
19405,Bridging Out-Patient,Bridging out-patient,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Kahawa West,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.90333,-1.1842
19399,Rephan Outpatient Medical Centre,Rephan Outpatient Medical Centre,57998,Level_ 2,Medical Center,MEDICAL CENTER,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Kahawa West,Operational,Not Admitting Patients,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.90368,-1.182459
19332,St Michael Community Nursing Home,St michael community nursing Home,None,Level_ 3,Nursing Homes,NURSING HOME,Private Practice - General Practitioner,Private Practice,Kenya MPDB,6,2,Nairobi,Roysambu,Roysambu,Kahawa West,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.90372,-1.18332
18942,Kamiti Maximum Clinic,Kamiti Maximum Clinic,None,Level_ 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,Nairobi,Roysambu,Roysambu,Kahawa West,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.89448,-1.17768
13133,Ogwedhi Dispensary (Nairobi North),Ogwedhi Dispensary (Nairobi North),None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Kahawa West,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.9099,-1.18157
12997,Kahawa West Health Centre,Kahawa West Health Centre,None,Level_ 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,24,4,Nairobi,Roysambu,Roysambu,Kahawa,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.91278,-1.18716
13208,St Joseph Mukasa Dispensary,St Joseph Mukasa Dispensary,None,Level_ 2,Dispensary,DISPENSARY,Other Faith Based,Faith Based Organization,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Kahawa West,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.90694,-1.1784
13000,Kamiti Prison Hospital,Kamiti Prison Hospital,None,Level_ 4,Primary care hospitals,HOSPITALS,Ministry of Health,Ministry of Health,Ministry of Health,0,0,Nairobi,Roysambu,Roysambu,Kahawa West,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.89343,-1.17611
13147,Prime Health Services Dispensary,Prime Health Services Dispensary,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Kahawa West,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.9099,-1.18157
